time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-23 00:00:00+00:00,64,17,0,0
2026-04-24 00:00:00+00:00,93,39,0,0
2026-04-25 00:00:00+00:00,74,28,0,0
2026-04-26 00:00:00+00:00,42,13,0,0
2026-04-27 00:00:00+00:00,39,16,0,0
2026-04-28 00:00:00+00:00,20,6,0,0
2026-04-29 00:00:00+00:00,70,20,0,0
2026-04-30 00:00:00+00:00,27,8,0,0
2026-05-01 00:00:00+00:00,48,15,0,0
2026-05-02 00:00:00+00:00,27,8,0,0
2026-05-03 00:00:00+00:00,8,6,0,0
2026-05-04 00:00:00+00:00,22,8,0,0
2026-05-05 00:00:00+00:00,40,11,0,0
2026-05-06 00:00:00+00:00,33,11,0,0
