url_path,views_total,views_unique
/EarthSciML/AtmosphericDynamics.jl/pulls,2,1
/EarthSciML/AtmosphericDynamics.jl,1,1
/EarthSciML/AtmosphericDynamics.jl/pull/6,1,1
/EarthSciML/AtmosphericDynamics.jl/pull/8,1,1
